matricula;latitude;longitude
1367500;-27,905638;-53,307865
1154203;-27,90558;-53,307835
1367499;-27,905573;-53,307816
1154204;-27,905563;-53,30782
1154205;-27,90543;-53,307808
2672764;-27,905369;-53,307808
2536934;-27,905348;-53,307854
1406300;-27,905764;-53,30804
1367501;-27,90569;-53,308426
1367502;-27,9056;-53,30844
1406301;-27,90547;-53,308407
1406790;-27,905136;-53,308342
1369465;-27,905207;-53,308315
1369466;-27,905188;-53,30817
1369467;-27,905172;-53,308002
1158387;-27,905184;-53,307823
1406791;-27,905157;-53,307648
1369468;-27,905142;-53,30755
1158390;-27,90513;-53,30736
1158537;-27,905058;-53,307358
2299725;-27,905266;-53,307266
1367458;-27,905157;-53,30645
1367457;-27,90531;-53,306442
1367456;-27,905506;-53,306557
1367455;-27,905642;-53,306606
1367454;-27,905678;-53,306705
2274800;-27,90579;-53,306805
2628713;-27,905832;-53,30686
2322190;-27,905891;-53,306946
1367446;-27,90594;-53,307114
1367453;-27,905983;-53,307137
1367447;-27,906046;-53,307274
2289897;-27,906137;-53,306908
1369426;-27,90611;-53,30668
1158324;-27,906113;-53,306545
1158323;-27,90608;-53,306435
1369425;-27,90607;-53,306274
2068747;-27,906078;-53,306187
1158321;-27,906086;-53,306038
1369424;-27,906088;-53,305866
1369394;-27,906195;-53,30576
1406772;-27,906195;-53,30584
1406779;-27,9062;-53,305923
1369393;-27,906187;-53,306004
2493501;-27,906212;-53,306107
1369392;-27,906286;-53,30638
2270916;-27,906239;-53,30645
1406771;-27,906301;-53,306595
1369391;-27,906298;-53,30707
1367420;-27,906475;-53,30557
1367421;-27,9066;-53,30564
1154033;-27,906727;-53,30566
1367422;-27,906754;-53,30571
1369373;-27,907179;-53,305954
1158204;-27,907196;-53,30608
2448565;-27,907192;-53,306103
1369374;-27,907278;-53,306774
1369375;-27,907272;-53,306915
1369376;-27,90729;-53,307133
2010562;-27,907288;-53,307217
1158211;-27,907286;-53,307423
2692616;-27,907291;-53,307472
1369378;-27,907305;-53,307575
1369379;-27,907305;-53,307682
1369380;-27,907326;-53,307682
1369381;-27,907297;-53,307846
2230587;-27,907333;-53,30801
2234938;-27,907347;-53,30824
2234632;-27,907358;-53,3083
2248922;-27,907373;-53,308456
1406762;-27,907497;-53,3086
1369344;-27,907475;-53,30864
1369345;-27,907463;-53,308464
1369346;-27,90745;-53,308254
2137843;-27,90744;-53,308067
1158127;-27,907438;-53,3079
1158129;-27,907413;-53,307606
1369348;-27,90744;-53,307323
1406764;-27,90738;-53,307213
1158133;-27,907373;-53,307034
1158134;-27,907375;-53,306965
1369349;-27,907349;-53,30683
1369350;-27,90741;-53,30674
2152178;-27,907335;-53,30646
2207411;-27,90736;-53,3064
1158137;-27,907309;-53,30639
2462616;-27,90733;-53,30635
2563413;-27,907324;-53,30631
2769697;-27,90739;-53,305798
1367423;-27,907478;-53,305893
1367425;-27,907742;-53,30587
1367426;-27,907766;-53,305927
2026750;-27,907978;-53,305916
1367427;-27,90803;-53,305958
1369087;-27,908062;-53,306156
1157243;-27,907993;-53,30619
1157242;-27,908054;-53,30635
1369086;-27,90796;-53,30647
1369085;-27,908028;-53,306652
1406705;-27,908031;-53,30675
1369084;-27,908026;-53,30679
1369083;-27,90801;-53,306908
1369082;-27,908014;-53,307087
1157234;-27,90799;-53,30724
1369081;-27,90797;-53,307545
1406704;-27,907948;-53,307674
1157230;-27,907951;-53,307796
1406703;-27,907969;-53,30802
1369079;-27,907907;-53,308167
1369078;-27,907879;-53,308353
1406702;-27,907932;-53,30837
1369077;-27,907875;-53,308556
1369076;-27,907862;-53,308704
1406701;-27,907854;-53,30884
1369109;-27,907974;-53,309002
1369108;-27,907988;-53,30891
1369107;-27,907974;-53,308754
1369106;-27,907991;-53,308624
1369105;-27,907978;-53,308502
1369104;-27,908028;-53,308273
1369103;-27,908007;-53,308224
1369102;-27,908072;-53,30786
2188484;-27,908003;-53,307823
1157273;-27,908075;-53,307716
1157272;-27,908094;-53,30761
1369101;-27,908094;-53,307404
1369100;-27,908106;-53,30722
1369099;-27,90812;-53,30715
1369098;-27,908134;-53,306816
1157266;-27,9081;-53,306187
1157265;-27,908169;-53,306126
1154040;-27,908365;-53,306095
1154041;-27,908482;-53,306057
1154058;-27,908506;-53,30606
1367428;-27,908554;-53,306072
1367429;-27,90867;-53,306103
1367430;-27,908781;-53,306103
1154053;-27,908867;-53,306156
1367431;-27,90893;-53,306164
2496022;-27,908976;-53,306164
1154047;-27,909063;-53,306187
2019581;-27,90911;-53,306183
1154048;-27,909117;-53,306206
2020901;-27,909353;-53,306263
2020553;-27,909447;-53,306293
2708673;-27,909527;-53,30649
2020374;-27,909492;-53,30658
2020894;-27,90947;-53,306705
2202953;-27,90932;-53,307198
2142677;-27,909338;-53,307247
1157419;-27,909286;-53,307465
2438822;-27,909174;-53,307667
1157421;-27,909193;-53,307705
1157420;-27,90916;-53,30772
2453245;-27,909107;-53,307957
1157423;-27,909073;-53,307957
1157422;-27,909065;-53,308037
1157424;-27,908989;-53,30826
1157427;-27,90884;-53,30856
1157431;-27,90866;-53,30884
1369177;-27,908611;-53,30906
1157430;-27,908707;-53,308887
1157429;-27,908773;-53,30876
1369176;-27,90884;-53,308666
1157425;-27,908964;-53,308346
1157426;-27,908997;-53,308273
1406727;-27,909086;-53,308285
1369164;-27,909264;-53,30797
1157374;-27,90923;-53,30793
1157391;-27,909388;-53,307495
1157418;-27,909313;-53,307423
2449433;-27,90943;-53,307358
2020541;-27,909412;-53,30711
2020495;-27,909409;-53,30708
2357841;-27,909433;-53,307014
2020277;-27,909456;-53,3069
2020268;-27,909548;-53,306786
2020266;-27,90955;-53,306717
2020989;-27,909546;-53,30668
2020321;-27,909557;-53,306633
2020652;-27,909616;-53,306515
2020444;-27,90956;-53,306355
2492790;-27,90964;-53,305943
1157408;-27,909601;-53,305904
2051429;-27,909643;-53,30578
2856338;-27,909641;-53,305733
1157409;-27,909704;-53,30543
2127158;-27,909657;-53,30523
1157410;-27,909657;-53,305096
2877638;;
2836017;-27,909788;-53,304142
2875587;;
2854154;-27,909676;-53,30457
2867751;;
1157411;-27,909582;-53,305424
2039909;-27,909567;-53,305428
2517014;-27,909557;-53,305485
1157413;-27,909575;-53,305534
1157412;-27,909573;-53,305634
2136838;-27,909475;-53,306175
1154049;-27,90917;-53,306114
2235473;-27,909174;-53,3061
1154050;-27,909058;-53,306133
1154052;-27,908987;-53,306057
1154051;-27,90898;-53,306072
1154054;-27,908823;-53,30601
1154044;-27,90875;-53,306038
1406282;-27,908724;-53,305992
1154056;-27,908598;-53,305965
1367432;-27,908482;-53,30594
2814046;-27,908403;-53,305946
1369097;-27,908175;-53,305714
1369096;-27,908176;-53,305653
2492135;-27,908243;-53,305454
1369091;-27,908133;-53,305347
2442028;-27,908207;-53,30515
1157255;-27,90817;-53,304806
1157261;-27,908146;-53,304043
1369095;-27,908123;-53,304054
1406709;-27,908127;-53,304142
1157258;-27,908152;-53,30428
1157257;-27,908144;-53,304337
1369094;-27,908125;-53,304478
1157253;-27,908043;-53,304985
1369093;-27,908134;-53,305054
1406708;-27,908129;-53,30507
1369092;-27,908062;-53,305206
1406707;-27,908062;-53,305336
1369090;-27,90809;-53,30544
1369089;-27,908092;-53,305542
2117432;-27,908117;-53,30556
1406706;-27,90809;-53,305668
1369088;-27,908007;-53,30586
1367433;-27,907793;-53,305786
1367424;-27,907724;-53,3058
1154060;-27,90767;-53,305798
1154061;-27,907654;-53,305786
1406283;-27,907572;-53,30578
1367434;-27,907066;-53,305614
1406284;-27,906717;-53,305557
1154067;-27,906605;-53,30553
1367436;-27,906494;-53,305496
1154069;-27,906435;-53,305492
1154066;-27,906702;-53,305347
1369372;-27,907192;-53,305527
1406768;-27,907192;-53,3053
1158199;-27,907148;-53,30519
1369370;-27,907156;-53,30509
1158197;-27,907143;-53,304962
1369369;-27,907137;-53,304874
1406767;-27,90713;-53,30474
1153899;-27,907032;-53,304474
1367379;-27,90694;-53,304413
1367378;-27,906755;-53,304478
1367377;-27,90663;-53,304443
2044854;-27,906603;-53,30442
1367376;-27,906551;-53,304367
1153894;-27,906479;-53,304363
1367375;-27,906345;-53,304314
1367387;-27,906528;-53,30427
1153916;-27,906837;-53,30431
1367386;-27,90689;-53,304314
1367385;-27,906994;-53,30435
2658741;-27,906872;-53,304066
1153917;-27,906704;-53,304066
1369368;-27,906696;-53,304073
1153919;-27,906448;-53,304123
1367388;-27,90634;-53,304165
1158174;-27,906464;-53,303944
1158175;-27,906439;-53,303875
1158176;-27,906418;-53,303802
1158178;-27,906364;-53,303596
1158173;-27,906355;-53,303577
1158179;-27,906363;-53,303493
1158171;-27,90626;-53,30321
1158169;-27,906239;-53,303093
1158166;-27,906397;-53,30295
1158167;-27,906391;-53,302895
1369363;-27,906443;-53,30297
2542338;-27,906534;-53,302994
1369362;-27,906666;-53,30299
1158163;-27,906746;-53,302975
1158162;-27,90687;-53,30302
2201399;-27,906893;-53,30308
1158184;-27,906822;-53,3031
1406765;-27,906664;-53,303062
1369365;-27,906628;-53,303066
1158181;-27,906382;-53,303085
1158180;-27,906366;-53,30334
1158172;-27,906439;-53,3034
1158177;-27,906452;-53,30362
1406766;-27,907042;-53,303802
1369367;-27,907076;-53,30372
1369366;-27,907022;-53,30357
1158187;-27,906998;-53,303387
1158185;-27,906994;-53,303345
1369360;-27,907051;-53,30327
2544988;-27,906986;-53,302753
2430164;-27,907066;-53,303074
1369361;-27,907051;-53,303204
1158159;-27,90708;-53,303375
1369359;-27,907085;-53,30346
1158157;-27,90709;-53,303566
1369358;-27,907135;-53,303703
1158191;-27,907127;-53,30384
1369357;-27,90714;-53,303913
1369356;-27,907385;-53,303925
1158153;-27,907812;-53,30395
1369355;-27,907707;-53,303997
1158151;-27,90767;-53,30402
1158150;-27,907581;-53,30399
1158149;-27,907421;-53,304035
1158148;-27,907381;-53,30409
1367384;-27,907232;-53,304394
1367383;-27,907282;-53,30443
1367382;-27,90743;-53,304443
1153910;-27,907476;-53,304485
1153909;-27,907621;-53,304485
1153908;-27,907677;-53,304565
1153907;-27,907845;-53,304573
1153906;-27,908;-53,304607
1153905;-27,908028;-53,30464
1153904;-27,907934;-53,30469
1153903;-27,907862;-53,304684
1367381;-27,907768;-53,304665
1153901;-27,907658;-53,30463
1367380;-27,907495;-53,304607
1369354;-27,907225;-53,304615
1369353;-27,907219;-53,304688
1158145;-27,907236;-53,30483
1158143;-27,907318;-53,304913
1369352;-27,907366;-53,305183
1158141;-27,907303;-53,305347
1369351;-27,907269;-53,305393
1369371;-27,907328;-53,305492
1158139;-27,907284;-53,305588
1368611;-27,897104;-53,31619
1368610;-27,897203;-53,316208
1406590;-27,89739;-53,316147
1368609;-27,897484;-53,316147
1368608;-27,897602;-53,31614
1406589;-27,898136;-53,31605
1368607;-27,898342;-53,31607
1368606;-27,898563;-53,315987
1368605;-27,898756;-53,315952
1406588;-27,898932;-53,315926
1368604;-27,898987;-53,315872
2097294;-27,899027;-53,31576
1368527;-27,898726;-53,315807
1368526;-27,898521;-53,31581
1368525;-27,898369;-53,315884
1156153;-27,898129;-53,31588
1406921;-27,898035;-53,31569
1369977;-27,898073;-53,315422
1159451;-27,898031;-53,315353
1369978;-27,898037;-53,315277
1406922;-27,898014;-53,31513
1159365;-27,897982;-53,31475
1406906;-27,897915;-53,314644
1369930;-27,897894;-53,31484
1159367;-27,89787;-53,31491
1406907;-27,897858;-53,315178
1369931;-27,897892;-53,315315
2284545;-27,89791;-53,31539
1369932;-27,897833;-53,31554
1369933;-27,897903;-53,315643
1368524;-27,897972;-53,315727
1156154;-27,89797;-53,315742
1406908;-27,897923;-53,31576
1369934;-27,897955;-53,31578
1156152;-27,897888;-53,3158
1368523;-27,897732;-53,315975
1368522;-27,89761;-53,31597
1368521;-27,897486;-53,315968
1156147;-27,89729;-53,315964
1406559;-27,89722;-53,31566
1156116;-27,897217;-53,31556
1368502;-27,897224;-53,315468
1368503;-27,897223;-53,31539
1406560;-27,89721;-53,315254
1368504;-27,897196;-53,31519
1156109;-27,897305;-53,315006
1368505;-27,897175;-53,314987
2336797;-27,897165;-53,314747
1368498;-27,897074;-53,31499
1368499;-27,897041;-53,31505
2302560;-27,897095;-53,315308
1406558;-27,897038;-53,31544
1368500;-27,897108;-53,315582
2210316;-27,897047;-53,315594
1368501;-27,897116;-53,315914
1368520;-27,89712;-53,316067
2058279;-27,89611;-53,31477
1368493;-27,896189;-53,31481
1406555;-27,896322;-53,314762
1368494;-27,896397;-53,314686
1368495;-27,896458;-53,31477
1406556;-27,896654;-53,314713
1368496;-27,896784;-53,31467
1368497;-27,896814;-53,314686
1406557;-27,896954;-53,314667
2697647;-27,897488;-53,314583
1368506;-27,8975;-53,31457
1406561;-27,897535;-53,31467
1368317;-27,897535;-53,31459
1406562;-27,89769;-53,314526
1368508;-27,898079;-53,3145
1368509;-27,898258;-53,314487
1406563;-27,89835;-53,314465
1368510;-27,898388;-53,314445
1368511;-27,898495;-53,314434
1368512;-27,898518;-53,31443
1406564;-27,898746;-53,314377
1368322;-27,898748;-53,314342
1368513;-27,898829;-53,314365
1369883;-27,898941;-53,314346
1159347;-27,899136;-53,31452
2364276;-27,899166;-53,314743
1369885;-27,89914;-53,314754
2364278;-27,899141;-53,31475
2364078;-27,899147;-53,31477
1159279;-27,899193;-53,314896
1369887;-27,89915;-53,315067
1369888;-27,899181;-53,31522
1369919;-27,899323;-53,315205
1369886;-27,899303;-53,31505
1159344;-27,899286;-53,314922
1159345;-27,899284;-53,314922
1369920;-27,899279;-53,314796
1159346;-27,899218;-53,3148
2299543;-27,899216;-53,31478
2231382;-27,899187;-53,31468
1369884;-27,899328;-53,31466
1368369;-27,899387;-53,314228
1155881;-27,899578;-53,31427
1368368;-27,899733;-53,314198
1368324;-27,899878;-53,314137
1368367;-27,89991;-53,314217
1369749;-27,900225;-53,31452
1369852;-27,900179;-53,31466
1369850;-27,900303;-53,31529
1406882;-27,90032;-53,315353
1159080;-27,900433;-53,315277
1369752;-27,900501;-53,31519
1369851;-27,900335;-53,31504
1159226;-27,900284;-53,31487
1406883;-27,900284;-53,314754
2085390;-27,90024;-53,314568
1369748;-27,900229;-53,31454
1369747;-27,900225;-53,31442
1368366;-27,900257;-53,3143
2067414;-27,900766;-53,3141
1155874;-27,900858;-53,314083
1368364;-27,900883;-53,314053
1368363;-27,900927;-53,314045
1985334;-27,9011;-53,314007
1368362;-27,90113;-53,313976
1368361;-27,901394;-53,313957
1369737;-27,901604;-53,314365
1406853;-27,901611;-53,31437
1369735;-27,901676;-53,314716
1406852;-27,901701;-53,314896
1369734;-27,901703;-53,31497
1369726;-27,901794;-53,31519
2552019;-27,901825;-53,315105
2272317;-27,90185;-53,31504
1369725;-27,901852;-53,31502
1369736;-27,901726;-53,314693
1985335;-27,901676;-53,31442
1406522;-27,90165;-53,314194
1368360;-27,90154;-53,31391
1371406;-27,901337;-53,31383
1368365;-27,900827;-53,31396
1369746;-27,900375;-53,314053
2090163;-27,90036;-53,313663
2004800;-27,900438;-53,313553
2868258;;
1368237;-27,900934;-53,31327
1406487;-27,900885;-53,313076
1368236;-27,900686;-53,313107
1155665;-27,90053;-53,313217
1369853;-27,90012;-53,313866
1155808;-27,899687;-53,31413
1368323;-27,899315;-53,31402
1159348;-27,89916;-53,313972
1369881;-27,899101;-53,313866
1369921;-27,899096;-53,313843
1159350;-27,89907;-53,313683
1369879;-27,89895;-53,313534
1369880;-27,898905;-53,3138
1369882;-27,899101;-53,314106
1406512;-27,89874;-53,314297
1368321;-27,898556;-53,31433
1368320;-27,898409;-53,31437
2252166;-27,8984;-53,31433
2252172;-27,898302;-53,314342
1406511;-27,898281;-53,314407
1368319;-27,898243;-53,314358
1368318;-27,898148;-53,314327
1406510;-27,89762;-53,314472
1368316;-27,897451;-53,314445
1406509;-27,897335;-53,31446
1368315;-27,897242;-53,314472
1155766;-27,89704;-53,314003
1368300;-27,896988;-53,31392
2129827;-27,89701;-53,314213
1368314;-27,897022;-53,314518
1368313;-27,896927;-53,31451
1406508;-27,896814;-53,31453
1368312;-27,896748;-53,314545
1368311;-27,896658;-53,314564
1406507;-27,896528;-53,314556
1368310;-27,896402;-53,314625
1368309;-27,896132;-53,31464
1368304;-27,896193;-53,31445
2049177;-27,896238;-53,314205
1155779;-27,89621;-53,31406
1406503;-27,896212;-53,314037
2211428;-27,896193;-53,313984
1368305;-27,89626;-53,314
1368303;-27,896309;-53,314163
2670659;-27,8963;-53,31424
1155776;-27,896303;-53,314346
1406504;-27,896345;-53,31412
2670658;-27,896317;-53,31406
2493403;-27,896364;-53,3138
1155773;-27,896374;-53,31379
1155772;-27,896482;-53,31375
1368302;-27,896608;-53,313747
1155770;-27,89667;-53,31373
1368301;-27,896742;-53,31379
1406502;-27,89693;-53,31378
1368298;-27,897354;-53,313652
1368297;-27,89741;-53,313633
1406500;-27,89755;-53,313633
1368296;-27,89757;-53,31364
1368295;-27,897703;-53,313618
1368294;-27,897802;-53,313595
1368293;-27,897861;-53,31358
1368292;-27,898035;-53,31355
1368291;-27,89809;-53,313557
1368290;-27,898216;-53,31354
2122866;-27,898249;-53,313545
1368289;-27,89832;-53,313522
1368288;-27,898373;-53,31352
1368287;-27,898481;-53,31349
1368286;-27,898602;-53,31346
1368285;-27,898607;-53,313473
1368226;-27,898731;-53,31346
1368228;-27,899282;-53,31338
1368284;-27,899334;-53,31341
1368283;-27,899452;-53,313393
1368282;-27,899511;-53,313393
2853397;-27,899672;-53,313362
1985333;-27,899681;-53,313305
1985332;-27,900072;-53,31283
1369745;-27,89997;-53,312107
1369859;-27,900063;-53,31196
1159071;-27,899992;-53,31188
1367886;-27,90005;-53,311546
1154934;-27,900171;-53,311565
1367760;-27,900305;-53,31171
1367762;-27,90043;-53,31162
2634333;-27,90047;-53,311745
1154933;-27,900482;-53,311745
1406368;-27,900541;-53,311615
1154714;-27,900614;-53,31179
1406401;-27,900715;-53,311737
1367766;-27,900911;-53,311802
1154722;-27,901028;-53,31174
1159025;-27,901323;-53,312027
1159023;-27,901304;-53,312042
1159024;-27,90136;-53,31212
1369723;-27,901398;-53,312176
1406854;-27,90139;-53,312286
1159028;-27,901459;-53,312412
1369738;-27,901373;-53,31246
1985330;-27,901464;-53,31251
1159057;-27,90149;-53,31263
1369724;-27,901491;-53,31238
1985331;-27,901552;-53,312244
1369739;-27,90144;-53,312088
1369740;-27,901417;-53,311966
1369722;-27,901264;-53,31127
1369721;-27,901321;-53,31125
1369741;-27,901308;-53,311157
1159020;-27,901247;-53,31097
1369742;-27,90115;-53,31087
2631010;-27,901182;-53,31102
1159067;-27,90113;-53,311043
2631012;-27,901197;-53,31106
2631006;-27,901217;-53,311188
1159066;-27,901207;-53,31125
1159062;-27,901213;-53,31133
1159065;-27,901236;-53,311337
1154724;-27,90121;-53,311367
1406855;-27,901217;-53,31139
1367882;-27,901094;-53,311676
1367883;-27,900967;-53,311687
1367768;-27,900906;-53,311607
1367765;-27,900858;-53,311626
1367767;-27,900864;-53,311615
1367885;-27,900793;-53,311646
1406369;-27,900793;-53,31154
1154720;-27,900782;-53,311573
1367764;-27,900784;-53,31156
2501252;-27,900776;-53,31156
1367884;-27,90077;-53,311565
1367763;-27,900734;-53,3115
2817914;-27,9006;-53,31159
1406402;-27,900585;-53,311607
2579121;-27,900595;-53,311543
2817911;-27,900566;-53,3116
2817907;-27,90058;-53,31154
1154929;-27,900541;-53,31156
1154931;-27,900438;-53,31148
1367761;-27,900377;-53,311546
1367758;-27,900352;-53,31145
1367759;-27,900291;-53,31151
1367757;-27,900143;-53,311474
2097950;-27,899984;-53,311134
1154702;-27,899973;-53,31109
2475470;-27,899946;-53,311085
1369860;-27,90007;-53,31095
1369743;-27,900028;-53,310898
2866087;;
1369744;-27,90002;-53,310795
1406887;-27,900034;-53,31073
1985329;-27,900402;-53,31053
1367691;-27,900496;-53,31056
1367690;-27,900606;-53,310555
1367674;-27,900642;-53,310535
1406347;-27,900797;-53,31062
1367689;-27,900848;-53,31061
1154561;-27,900974;-53,310516
1367675;-27,900928;-53,310524
1154557;-27,900625;-53,310352
1367673;-27,90058;-53,31046
1154556;-27,900597;-53,310375
1154555;-27,900562;-53,310352
1154554;-27,900478;-53,310425
1154553;-27,900303;-53,310394
1367672;-27,900097;-53,310303
1367671;-27,899996;-53,310234
1406346;-27,899984;-53,310207
1367670;-27,899921;-53,31017
1367669;-27,899818;-53,31017
1406345;-27,899797;-53,31017
1154547;-27,899788;-53,310173
1154540;-27,898993;-53,309853
2616656;-27,898859;-53,309807
1367665;-27,898848;-53,309814
2616658;-27,89885;-53,30977
1406343;-27,898785;-53,30979
1367664;-27,898746;-53,309742
1367694;-27,898731;-53,310028
1406349;-27,898869;-53,309967
1367693;-27,899021;-53,310005
1367692;-27,89902;-53,31006
1159878;-27,899307;-53,31035
1370183;-27,89926;-53,310596
1370185;-27,899199;-53,310734
1370131;-27,899357;-53,3108
1406964;-27,89946;-53,310574
1406344;-27,899542;-53,310158
1367668;-27,899685;-53,310295
1367667;-27,899696;-53,310272
1369861;-27,899914;-53,310905
2740538;-27,899925;-53,31104
2443278;-27,899923;-53,311043
2443276;-27,899935;-53,311108
2853022;-27,899874;-53,311333
1367756;-27,899706;-53,31127
1154700;-27,899652;-53,311363
1367755;-27,899267;-53,31124
1367889;-27,899021;-53,311203
1154698;-27,899214;-53,311108
2245614;-27,89918;-53,31105
1406404;-27,898884;-53,31121
1367890;-27,898829;-53,311195
1154942;-27,898834;-53,31122
1154697;-27,898802;-53,31119
1367754;-27,898619;-53,31101
1367753;-27,898594;-53,311012
2576174;-27,898428;-53,31096
1367752;-27,89833;-53,310944
1367751;-27,898066;-53,310795
1367896;-27,89801;-53,31098
1154956;-27,89803;-53,310993
1367895;-27,89803;-53,310997
1367894;-27,89806;-53,31094
1367893;-27,898071;-53,311035
1367891;-27,898108;-53,31092
1154947;-27,89817;-53,31113
1154949;-27,898281;-53,311066
1154948;-27,898302;-53,31105
1154945;-27,898886;-53,31133
1154943;-27,8989;-53,311367
1154944;-27,898922;-53,311333
2444352;-27,898952;-53,311344
1367888;-27,899218;-53,311443
1406403;-27,899296;-53,311424
2099798;-27,89949;-53,311405
1367887;-27,899504;-53,311424
1154936;-27,899595;-53,311462
1159240;-27,89969;-53,311474
1369858;-27,899837;-53,312134
1406886;-27,8999;-53,312283
1369857;-27,899948;-53,312454
1406885;-27,899864;-53,31253
1369856;-27,899988;-53,312683
1369855;-27,90001;-53,312733
1406884;-27,900043;-53,312904
1369854;-27,900045;-53,31294
1368233;-27,899988;-53,31309
1368235;-27,899933;-53,313175
1406485;-27,899935;-53,31318
1406484;-27,89992;-53,31318
1368234;-27,899923;-53,313187
1368231;-27,899906;-53,31321
1368232;-27,89989;-53,31311
1406486;-27,8999;-53,313213
1368230;-27,899734;-53,31325
1155653;-27,899368;-53,313293
1368227;-27,899092;-53,3133
1369876;-27,898933;-53,31299
1369923;-27,898897;-53,312897
1369875;-27,898842;-53,31282
1369924;-27,89889;-53,31278
1369925;-27,898895;-53,312572
1406904;-27,898808;-53,312534
1369926;-27,898758;-53,312294
1369927;-27,898746;-53,3122
1406905;-27,89876;-53,312077
1159361;-27,898596;-53,311703
1369929;-27,898565;-53,311512
1159363;-27,898556;-53,311504
1369862;-27,898539;-53,311546
1406888;-27,89854;-53,31161
1369928;-27,898544;-53,311802
1369864;-27,898247;-53,311954
1406889;-27,898159;-53,312023
1369865;-27,898062;-53,312057
1369866;-27,897985;-53,312016
1369867;-27,897806;-53,312153
1159253;-27,897541;-53,312225
1369868;-27,897411;-53,31227
1159254;-27,897457;-53,312363
1406891;-27,897526;-53,312286
1369869;-27,897623;-53,31227
1369870;-27,897701;-53,31224
1406892;-27,897776;-53,312214
1406890;-27,897938;-53,31235
1369871;-27,897898;-53,312214
1369872;-27,89801;-53,312164
1369873;-27,898214;-53,31209
1369874;-27,898315;-53,31204
1369863;-27,89848;-53,311966
1159266;-27,898514;-53,311974
1159267;-27,898579;-53,31197
1369922;-27,898813;-53,31287
1369877;-27,89889;-53,313133
1369878;-27,898905;-53,31326
1406483;-27,898502;-53,3134
2775083;-27,898464;-53,31342
1368225;-27,89842;-53,313374
1368223;-27,898073;-53,313473
1368224;-27,897947;-53,313408
1368222;-27,897808;-53,313534
1155645;-27,897757;-53,313423
1368299;-27,897049;-53,313595
1370388;-27,89462;-53,3118
2568079;-27,894081;-53,312263
1370375;-27,89399;-53,312378
1370380;-27,893225;-53,312935
1370379;-27,893236;-53,31282
2527891;-27,893167;-53,312855
1370378;-27,893051;-53,312733
1370377;-27,892986;-53,31259
2072702;-27,892653;-53,31238
1368382;-27,89221;-53,312405
2221177;-27,891977;-53,31234
2617985;-27,891676;-53,312412
2058580;-27,891453;-53,312263
2239155;-27,891424;-53,31236
2132160;-27,891302;-53,31249
2239160;-27,891415;-53,312477
1406525;-27,89213;-53,312485
1368383;-27,892138;-53,312466
1368384;-27,892426;-53,312496
1368385;-27,892632;-53,312553
2211339;-27,892649;-53,31256
1368386;-27,892609;-53,31294
1368387;-27,892572;-53,312984
1368388;-27,892488;-53,31362
1155911;-27,892366;-53,313663
1368389;-27,89223;-53,313805
1155913;-27,89221;-53,313828
1368454;-27,892097;-53,313816
1406528;-27,892015;-53,313843
1368390;-27,891964;-53,313744
1368391;-27,891842;-53,313583
1406529;-27,89203;-53,313297
1368392;-27,892141;-53,313213
1368393;-27,892172;-53,31312
1406530;-27,892126;-53,313
1155921;-27,892122;-53,312946
2302531;-27,892069;-53,312855
2224980;-27,891123;-53,31336
2103610;-27,891205;-53,3134
1155950;-27,891172;-53,313435
1368408;-27,891176;-53,31343
1368397;-27,891577;-53,313446
1406532;-27,891615;-53,313545
1368399;-27,891735;-53,31362
1368400;-27,891886;-53,31382
1155940;-27,89193;-53,31405
1368443;-27,891924;-53,31415
1368401;-27,891823;-53,31413
1368402;-27,891743;-53,314186
1368403;-27,891588;-53,31431
1368404;-27,891356;-53,314117
1368405;-27,891317;-53,314102
1368406;-27,89132;-53,313934
1368407;-27,891045;-53,313778
2566327;-27,890524;-53,313953
2169640;-27,890305;-53,3143
2228715;-27,890469;-53,31421
1368422;-27,890528;-53,314114
1628172;-27,890684;-53,313934
1406536;-27,890875;-53,313877
1368417;-27,891119;-53,313927
1406534;-27,891132;-53,31402
1368418;-27,891233;-53,314133
1406535;-27,89127;-53,314194
1368428;-27,891338;-53,314514
1368419;-27,891321;-53,31455
1155981;-27,891136;-53,31465
1155982;-27,891117;-53,31472
1368420;-27,890812;-53,314598
1155984;-27,890793;-53,314507
1368423;-27,890663;-53,314404
2479629;-27,890621;-53,314342
1368421;-27,890667;-53,31429
1155989;-27,890675;-53,314476
1368424;-27,890831;-53,314697
1155991;-27,890688;-53,31497
1155992;-27,890572;-53,31503
1155993;-27,890417;-53,315216
2761446;-27,890244;-53,315292
1406537;-27,89007;-53,315582
1155997;-27,890022;-53,31561
1155996;-27,889996;-53,315655
2061059;-27,890068;-53,31562
2207397;-27,890106;-53,31555
1368426;-27,890118;-53,31556
2270063;-27,890593;-53,31518
1156000;-27,890657;-53,315113
2012303;-27,890772;-53,315044
2838184;-27,890879;-53,31493
1156001;-27,890934;-53,314915
2815349;-27,891254;-53,3152
1368427;-27,891293;-53,31521
2118700;-27,891489;-53,315342
1406538;-27,891363;-53,315136
1368429;-27,891167;-53,314972
1368430;-27,891193;-53,314735
1368431;-27,891247;-53,314663
1368432;-27,89136;-53,314564
2184200;-27,891666;-53,31475
1368433;-27,891794;-53,314842
2032104;-27,891825;-53,314877
2561279;-27,891869;-53,314957
1368434;-27,891935;-53,315025
1156018;-27,892048;-53,31508
1368435;-27,892118;-53,315193
1368438;-27,892246;-53,315346
